2025-08-04 22:24:59,061  | Error   | No camera detected.
2025-08-04 22:26:55,742  | Info    | Received from client: {"action":"disconnecting"}
2025-08-04 22:26:55,743  | Info    | Received command: {"action":"disconnecting"}
2025-08-04 22:26:55,744  | Error   | Unknown command: {'action': 'disconnecting'}
2025-08-04 22:26:55,862  | Warning | Requested live video feed.
2025-08-04 22:26:55,864  | Info    | Starting video feed
2025-08-04 22:26:55,864  | Error   | Camera is not initialized.
2025-08-04 22:27:00,943  | Warning | Jitter detected Difference: 1.0617713115538558
2025-08-04 22:27:03,142  | Info    | Received from client: {"action":"disconnecting"}
2025-08-04 22:27:03,142  | Info    | Received command: {"action":"disconnecting"}
2025-08-04 22:27:03,143  | Error   | Unknown command: {'action': 'disconnecting'}
2025-08-04 22:27:03,228  | Warning | Requested live video feed.
2025-08-04 22:27:03,229  | Info    | Starting video feed
2025-08-04 22:27:03,229  | Error   | Camera is not initialized.
2025-08-04 22:27:04,319  | Warning | Jitter detected Difference: 1.0617713115538558
2025-08-04 22:27:06,218  | Warning | Jitter detected Difference: 1.0617713115538558
2025-08-04 22:27:09,989  | Warning | Jitter detected Difference: 1.0617713115538558
2025-08-04 22:27:15,986  | Warning | Jitter detected Difference: 1.0555785480328002
2025-08-04 22:27:16,436  | Warning | Jitter detected Difference: 1.0617713115538558
2025-08-04 22:27:23,782  | Warning | Jitter detected Difference: 1.0555785480328002
2025-08-04 22:27:24,532  | Warning | Jitter detected Difference: 0.8506714162773128
2025-08-04 22:27:33,128  | Warning | Jitter detected Difference: 1.0618858833069222
2025-08-04 22:27:36,876  | Warning | Jitter detected Difference: 1.528845450328501
2025-08-04 22:27:37,063  | Warning | Jitter detected Difference: 1.0618858833069222
2025-08-04 22:27:37,326  | Warning | Jitter detected Difference: 1.0555686263341468
2025-08-04 22:27:42,423  | Warning | Jitter detected Difference: 1.0555686263341468
2025-08-04 22:27:45,572  | Warning | Jitter detected Difference: 1.528845450328501
2025-08-04 22:27:47,472  | Warning | Jitter detected Difference: 1.0618858833069222
2025-08-04 22:27:50,870  | Warning | Jitter detected Difference: 1.0618858833069222
2025-08-04 22:27:51,319  | Warning | Jitter detected Difference: 1.0555686263341468
2025-08-04 22:27:54,018  | Warning | Jitter detected Difference: 0.8569522623067815
2025-08-04 22:27:54,617  | Warning | Jitter detected Difference: 1.055610369585954
2025-08-04 22:27:55,517  | Warning | Jitter detected Difference: 1.055610369585954
2025-08-04 22:27:56,716  | Warning | Jitter detected Difference: 0.8569271524482833
2025-08-04 22:28:00,315  | Warning | Jitter detected Difference: 1.5288460057610807
2025-08-04 22:28:00,786  | Info    | Received from client: {"action":"disconnecting"}
2025-08-04 22:28:00,787  | Info    | Received command: {"action":"disconnecting"}
2025-08-04 22:28:00,788  | Error   | Unknown command: {'action': 'disconnecting'}
2025-08-04 22:28:00,896  | Warning | Requested live video feed.
2025-08-04 22:28:00,898  | Info    | Starting video feed
2025-08-04 22:28:00,899  | Error   | Camera is not initialized.
2025-08-04 22:28:01,642  | Info    | Received from client: {"action":"disconnecting"}
2025-08-04 22:28:01,643  | Info    | Received command: {"action":"disconnecting"}
2025-08-04 22:28:01,644  | Error   | Unknown command: {'action': 'disconnecting'}
2025-08-04 22:28:01,759  | Warning | Requested live video feed.
2025-08-04 22:28:01,761  | Info    | Starting video feed
2025-08-04 22:28:01,762  | Error   | Camera is not initialized.
2025-08-04 22:28:03,014  | Warning | Jitter detected Difference: 1.5288460057610807
2025-08-04 22:28:03,463  | Warning | Jitter detected Difference: 1.0618445085845671
2025-08-04 22:28:05,038  | Warning | Jitter detected Difference: 1.5288460057610807
2025-08-04 22:28:06,911  | Warning | Jitter detected Difference: 1.0618445085845671
2025-08-04 22:28:07,211  | Warning | Jitter detected Difference: 1.055610369585954
2025-08-04 22:28:09,159  | Warning | Jitter detected Difference: 1.055610369585954
2025-08-04 22:28:10,554  | Warning | Jitter detected Difference: 1.0618445085845671
2025-08-04 22:28:12,309  | Warning | Jitter detected Difference: 1.5288460057610807
2025-08-04 22:28:13,657  | Warning | Jitter detected Difference: 1.055610369585954
2025-08-04 22:28:16,507  | Warning | Jitter detected Difference: 1.5288460057610807
2025-08-04 22:28:21,679  | Warning | Jitter detected Difference: 1.0618860130405867
2025-08-04 22:28:21,887  | Warning | Jitter detected Difference: 1.0618860130405867
2025-08-04 22:28:25,050  | Warning | Jitter detected Difference: 1.0618860130405867
2025-08-04 22:28:30,031  | Info    | Received from client: {"action":"disconnecting"}
2025-08-04 22:28:30,032  | Info    | Received command: {"action":"disconnecting"}
2025-08-04 22:28:30,032  | Error   | Unknown command: {'action': 'disconnecting'}
2025-08-04 22:28:30,242  | Warning | Requested live video feed.
2025-08-04 22:28:30,244  | Info    | Starting video feed
2025-08-04 22:28:30,245  | Error   | Camera is not initialized.
2025-08-04 22:28:36,790  | Warning | Jitter detected Difference: 1.8069466641770393
2025-08-04 22:28:38,593  | Warning | Jitter detected Difference: 0.8507255632058234
2025-08-04 22:28:48,945  | Warning | Jitter detected Difference: 1.5288458126470263
2025-08-04 22:28:52,513  | Info    | Received from client: {"action":"disconnecting"}
2025-08-04 22:28:52,514  | Info    | Received command: {"action":"disconnecting"}
2025-08-04 22:28:52,517  | Error   | Unknown command: {'action': 'disconnecting'}
2025-08-04 22:28:52,758  | Warning | Requested live video feed.
2025-08-04 22:28:52,759  | Info    | Starting video feed
2025-08-04 22:28:52,760  | Error   | Camera is not initialized.
2025-08-04 22:28:57,436  | Warning | Jitter detected Difference: 1.0618860130405867
2025-08-04 22:28:58,495  | Warning | Jitter detected Difference: 1.0618860130405867
2025-08-04 22:28:58,583  | Warning | Jitter detected Difference: 1.5288458126470263
2025-08-04 22:29:02,654  | Info    | Received from client: {"action":"disconnecting"}
2025-08-04 22:29:02,655  | Info    | Received command: {"action":"disconnecting"}
2025-08-04 22:29:02,656  | Error   | Unknown command: {'action': 'disconnecting'}
2025-08-04 22:29:02,994  | Warning | Requested live video feed.
2025-08-04 22:29:02,996  | Info    | Starting video feed
2025-08-04 22:29:02,997  | Error   | Camera is not initialized.
2025-08-04 22:29:10,275  | Warning | Jitter detected Difference: 1.0554854576310553
2025-08-04 22:29:10,575  | Warning | Jitter detected Difference: 1.0619273839475
2025-08-04 22:29:10,591  | Warning | Jitter detected Difference: 1.0554854576310553
2025-08-04 22:29:10,692  | Info    | Last quaternion glitch wasn't a glitch returning to save state.
2025-08-04 22:29:10,696  | Warning | Jitter detected Difference: 1.0554854576310553
2025-08-04 22:29:11,024  | Warning | Jitter detected Difference: 1.0554854576310553
2025-08-04 22:29:11,474  | Warning | Jitter detected Difference: 1.5288452461796134
2025-08-04 22:29:16,421  | Warning | Jitter detected Difference: 1.0554854576310553
2025-08-04 22:29:18,071  | Warning | Jitter detected Difference: 1.0619273839475
2025-08-04 22:29:19,573  | Warning | Jitter detected Difference: 1.0619273839475
2025-08-04 22:29:20,470  | Warning | Jitter detected Difference: 1.0619273839475
2025-08-04 22:29:25,704  | Warning | Jitter detected Difference: 1.0619273839475
2025-08-04 22:29:26,766  | Warning | Jitter detected Difference: 1.0554854576310553
2025-08-04 22:29:29,015  | Warning | Jitter detected Difference: 1.0619273839475
2025-08-04 22:29:29,914  | Warning | Jitter detected Difference: 1.0554854576310553
2025-08-04 22:29:31,863  | Warning | Jitter detected Difference: 1.0554854576310553
2025-08-04 22:29:33,062  | Warning | Jitter detected Difference: 1.0554854576310553
2025-08-04 22:29:37,060  | Warning | Jitter detected Difference: 1.0555221707467406
2025-08-04 22:29:38,309  | Warning | Jitter detected Difference: 1.0552839688984184
2025-08-04 22:29:38,361  | Warning | Jitter detected Difference: 1.5290319309072555
2025-08-04 22:29:41,758  | Warning | Jitter detected Difference: 1.0552839688984184
2025-08-04 22:29:42,957  | Warning | Jitter detected Difference: 1.0552839688984184
2025-08-04 22:29:43,058  | Warning | Jitter detected Difference: 1.0552839688984184
2025-08-04 22:29:45,056  | Warning | Jitter detected Difference: 1.0552839688984184
2025-08-04 22:29:51,487  | Info    | Received from client: {"action":"disconnecting"}
2025-08-04 22:29:51,488  | Info    | Received command: {"action":"disconnecting"}
2025-08-04 22:29:51,488  | Error   | Unknown command: {'action': 'disconnecting'}
2025-08-04 22:29:51,875  | Warning | Requested live video feed.
2025-08-04 22:29:51,877  | Info    | Starting video feed
2025-08-04 22:29:51,878  | Error   | Camera is not initialized.
2025-08-04 22:30:00,947  | Warning | Jitter detected Difference: 1.0552839688984184
2025-08-04 22:30:01,433  | Warning | Jitter detected Difference: 1.5290319309072555
2025-08-04 22:30:04,695  | Warning | Jitter detected Difference: 1.5290319309072555
2025-08-04 22:30:07,094  | Warning | Jitter detected Difference: 1.0552839688984184
2025-08-04 22:30:09,493  | Warning | Jitter detected Difference: 1.0552839688984184
2025-08-04 22:30:16,689  | Warning | Jitter detected Difference: 1.0552007683370357
2025-08-04 22:30:16,989  | Warning | Jitter detected Difference: 1.0552007683370357
2025-08-04 22:30:22,686  | Warning | Jitter detected Difference: 1.0552007683370357
